Name;Price;Review;Score;Image;Subcategory;URL;Platform;Store;Category;brand;historical_sold;view_count;shop_location;enToken;thToken
[จัดส่งฟรXiaomi Mi มินิกระเป๋าเป้สะพายหลัง 10L กระเป๋า YKK ซิป Level4 กันน้ำในเมืองที่เดินทางมาพักผ่อนกีฬาหน้าอกแพ็คกระเป๋าสำหรับผู้ชายผู้หญิง U Nisex;339;520;4.85;https://img.jd.co.th/n1/jfs/t31/300/2149464762/219059/6fa40ee2/5e952abbN75d533db.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_3551026.html;JDCentral;Taolishi Xiaomi Global Store;อุปกรณ์เสริมกล้อง;;;;;Xiaomi Mi 10L YKK Level4 U Nisex ;จัดส่งฟร มินิกระเป๋าเป้สะพายหลัง 10 กระเป๋า ซิป 4 กันน้ำในเมืองที่เดินทางมาพักผ่อนกีฬาหน้าอกแพ็คกระเป๋าสำหรับผู้ชายผู้หญิง 
SanDisk Extreme Pro microSDXC 256GB A2 ความเร็วสูงสุด อ่าน 170MB/s เขียน 90MB/s (SDSQXCZ_256G_GN6MA);1550;10;4.5;https://img.jd.co.th/n1/jfs/t7/116/825763184/162033/8711a370/5d663b90N4fc8106e.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_3720715.html;JDCentral;SanDisk Official Store (Thailand);อุปกรณ์เสริมกล้อง;;;;;SanDisk Extreme Pro microSDXC 256GB A2 170MB s 90MB s SDSQXCZ 256G GN6MA ;256 2 ความเร็วสูงสุด อ่าน 170 เขียน 90 256 6 
SanDisk Extreme microSDXC UHS-I A2 256GB ความเร็วสูงสุด อ่าน 160MB/s เขียน 90MB/s (SDSQXA1-256G-GN6MN);1265;21;5.0;https://img.jd.co.th/n1/jfs/t19/248/866466878/160972/9f35dd57/5d664439N1dd2abed.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_3720935.html;JDCentral;SanDisk Official Store (Thailand);อุปกรณ์เสริมกล้อง;;;;;SanDisk Extreme microSDXC UHS-I A2 256GB 160MB s 90MB s SDSQXA1-256G-GN6MN ;- 2 256 ความเร็วสูงสุด อ่าน 160 เขียน 90 1-256 - 6 
ขาตั้งกล้อง 2 Gimbal ขนาดเล็ก;199;0;0.0;https://img.jd.co.th/n1/jfs/t4/100/915911446/39425/900951f0/5d7dd34dN39056193.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_3797691.html;JDCentral;Funsnap Official Store;อุปกรณ์เสริมกล้อง;;;;;2 Gimbal ;ขาตั้งกล้อง 2 ขนาดเล็ก 
Sandisk Ultra MicroSD SDHC Class10 A1 128GB ความเร็ว 120MB/s (SDSQUA4_128G_GN6MN) ใส่ โทรศัพท์ มือถือ กล้องวงจรปิด กล้องติดรถยนต์ ประกัน Synnex 10ปี;455;2;5.0;https://img.jd.co.th/n1/jfs/t16/151/6329983591/425856/c9eef682/6066cc22N8e1574e3.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_3830276.html;JDCentral;Actioncam Thailand;อุปกรณ์เสริมกล้อง;;;;;Sandisk Ultra MicroSD SDHC Class10 A1 128GB 120MB s SDSQUA4 128G GN6MN Synnex 10 ;10 1 128 ความเร็ว 120 4 128 6 ใส่ โทรศัพท์ มือถือ กล้องวงจรปิด กล้องติดรถยนต์ ประกัน 10ปี 
SanDisk Ultra MicroSD Card SDXC Class10 128GB อ่าน 80MB/s (SDSQUNS_128G_GN6MN) สำหรับ โทรศัพท์ แท็บเล็ต กล้องวงจรปิด กล้องติดรถยนต์;489;7;5.0;https://img.jd.co.th/n1/jfs/t16/276/6098022829/389926/6dec3b7d/60642684Ndc75873f.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_3830337.html;JDCentral;Actioncam Thailand;อุปกรณ์เสริมกล้อง;;;;;SanDisk Ultra MicroSD Card SDXC Class10 128GB 80MB s SDSQUNS 128G GN6MN ;10 128 อ่าน 80 128 6 สำหรับ โทรศัพท์ แท็บเล็ต กล้องวงจรปิด กล้องติดรถยนต์ 
KEXIN 32G Micro SD การ์ด micro SD speed up to 80MB/S SDHC TF memory card การ์ดหน่วยความจำ TF For Phone Camera;99;192;4.7;https://img.jd.co.th/n1/jfs/t55/141/1132675249/180579/2c96eec2/6166a431Nc313e640.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_4014543.html;JDCentral;KEXIN Official Store;อุปกรณ์เสริมกล้อง;;;;;KEXIN 32G Micro SD micro SD speed up to 80MB S SDHC TF memory card TF For Phone Camera ;32 การ์ด 80 การ์ดหน่วยความจำ 
Kexin microSD 16G 64G 128G Ultra Class 10 Super Speed Pack, 80MB / S การ์ด Micro SD;199;57;4.9;https://img.jd.co.th/n1/jfs/t25/100/1694026194/54729/42c9a8d5/5dc502e8N38525ad1.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_4014720.html;JDCentral;KEXIN Official Store;อุปกรณ์เสริมกล้อง;;;;;Kexin microSD 16G 64G 128G Ultra Class 10 Super Speed Pack 80MB S Micro SD ;16 64 128 10 80 การ์ด 
KEXIN 2pcs 16G 32G 64G Micro SD Card ไมโครเอสดีการ์ด SDHC/SDXC การ์ด TF ความเร็วที่รวดเร็ว;160;137;4.9;https://img.jd.co.th/n1/jfs/t55/265/1154043677/81724/4165c18/6166a31fN7b577e99.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_4014950.html;JDCentral;KEXIN Official Store;อุปกรณ์เสริมกล้อง;;;;;KEXIN 2pcs 16G 32G 64G Micro SD Card SDHC SDXC TF ;2 16 32 64 ไมโครเอสดีการ์ด การ์ด ความเร็วที่รวดเร็ว 
SanDisk MicroSD Extreme 128GB Speed 160mb/s เขียน 90mb/s (SDSQXA1-128G-GN6MN) แซนดิส เมมโมรี่ โทรศัพท์ Andriod Gopro5 6;575;1;5.0;https://img.jd.co.th/n1/jfs/t7/11/6207247477/236409/e5f4b9b2/60669606N7e98fd75.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_4040970.html;JDCentral;Actioncam Thailand;อุปกรณ์เสริมกล้อง;;;;;SanDisk MicroSD Extreme 128GB Speed 160mb s 90mb s SDSQXA1-128G-GN6MN Andriod Gopro5 6 ;128 160 เขียน 90 1-128 - 6 แซนดิส เมมโมรี่ โทรศัพท์ 5 6 
32 GB MICRO SD CARD (ไมโครเอสดีการ์ด) SAMSUNG EVO PLUS CLASS 10 (MC32GA/APC) Memory 32GB;165;165;5.0;https://img.jd.co.th/n1/jfs/t19/70/1781014495/52900/bd78635e/5dce69bbN70322662.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_4121271.html;JDCentral;JIB Computer Group Authorized Store;อุปกรณ์เสริมกล้อง;;;;;32 GB MICRO SD CARD SAMSUNG EVO PLUS CLASS 10 MC32GA APC Memory 32GB ;32 ไมโครเอสดีการ์ด 10 32 32 
SanDisk Ultra SD Card 32GB Class 10 Speed 120MB/s (SDSDUN4-032G-GN6IN);215;4;5.0;https://img.jd.co.th/n1/jfs/t25/105/4534549158/193649/b1adf0d4/5fcf9c17N763dd2bc.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_4676474.html;JDCentral;SanDisk Official Store (Thailand);อุปกรณ์เสริมกล้อง;;;;;SanDisk Ultra SD Card 32GB Class 10 Speed 120MB s SDSDUN4-032G-GN6IN ;32 10 120 4-032 - 6 
เลนส์เสริมมือถือ หน้าชัดหลังเบลอ Ulanzi Lens 65 mm.;690;0;0.0;https://img.jd.co.th/n1/jfs/t19/8/7691353158/1941571/419c43b9/609df950N04fdd9ff.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_4897679.html;JDCentral;AIMAN STUDIO;อุปกรณ์เสริมกล้อง;;;;;Ulanzi Lens 65 mm. ;เลนส์เสริมมือถือ หน้าชัดหลังเบลอ 65 . 
Adapter DC 12V 1A อแดปเตอร์สำหรับกล้องวงจรปิด ของแท้ Hi-view;120;1;5.0;https://img.jd.co.th/n1/jfs/t10/108/5036054297/239073/ec35106f/60092e10Nb08599e3.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_5204148.html;JDCentral;Hiview Online;อุปกรณ์เสริมกล้อง;;;;;Adapter DC 12V 1A Hi-view ;12 1 อแดปเตอร์สำหรับกล้องวงจรปิด ของแท้ - 
Manfrotto MB MN-BP-MV-30 Manhattan Series SLR Camera Backpack;4129;0;0.0;https://img.jd.co.th/n1/jfs/t19/94/3310420686/216040/5f4f39bb/5f088107Nce6a0ad0.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_5311585.html;JDCentral;JOYBUY;อุปกรณ์เสริมกล้อง;;;;;Manfrotto MB MN-BP-MV-30 Manhattan Series SLR Camera Backpack ;- - -30 
Panasonic Eneloop Rechargeable AA 4pack Quick Pro Charger Kit 2hrs. (2500mAh);1790;1;5.0;https://img.jd.co.th/n1/jfs/t19/349/2813632310/361044/66675269/5eacea40Nd589b835.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_7360343.html;JDCentral;BEST2HOME;อุปกรณ์เสริมกล้อง;;;;;Panasonic Eneloop Rechargeable AA 4pack Quick Pro Charger Kit 2hrs. 2500mAh ;4 2 . 2500 
Panasonic Eneloop Rechargeable AA รุ่น BK-3MCCE/4NT 4 ก้อน/แพ็ค (1900mAh);450;5;5.0;https://img.jd.co.th/n1/jfs/t1/34/1970714374/363675/498bd28c/5ec0d58cNff403e32.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_7504674.html;JDCentral;BEST2HOME;อุปกรณ์เสริมกล้อง;;;;;Panasonic Eneloop Rechargeable AA BK-3MCCE 4NT 4 1900mAh ;รุ่น -3 4 4 ก้อน แพ็ค 1900 
ชุดขาตั้งกล้อง, รองรับการถ่ายภาพสดมือถือพร้อมบลูทู ธ สำหรับ Gopro iPhone, ซัมซุง Xiaomi, หัวเว่ย, อุปกรณ์พกพาแบบสามขา;255;10;4.5;https://img.jd.co.th/n1/jfs/t10/335/3218911096/101767/60d9f80f/5f029274N366f68ef.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_8585359.html;JDCentral;KeMi Global Store;อุปกรณ์เสริมกล้อง;;;;;Gopro iPhone Xiaomi ;ชุดขาตั้งกล้อง รองรับการถ่ายภาพสดมือถือพร้อมบลูทู ธ สำหรับ ซัมซุง หัวเว่ย อุปกรณ์พกพาแบบสามขา 
SANDISK MICRO SDXC EXTREME 64GB A2 C10 170MB/S;489;5;5.0;https://img.jd.co.th/n1/jfs/t58/210/972762238/335195/2a73a9f2/6141b386N1af9df55.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_9004770.html;JDCentral;JD CENTRAL;อุปกรณ์เสริมกล้อง;;;;;SANDISK MICRO SDXC EXTREME 64GB A2 C10 170MB S ;64 2 10 170 
SanDisk MicroSD Card SDHC Ultra Class10 32GB ความเร็ว 80MB/S (SDSQUNS_032G_GN3MN) สำหรับ กล้องวงจรปิด กล้องติดรถยนต์ โทรศัพท์ มือถือ;145;58;4.9;https://img.jd.co.th/n1/jfs/t16/73/6026073328/396555/a32de8be/60618b1fN3142ca7d.jpg!q50.jpg.dpg;อุปกรณ์อิเล็กทรอนิกส์และแกดเจ็ต;https://www.jd.co.th/product/A_P_J_9510057.html;JDCentral;Actioncam Thailand;อุปกรณ์เสริมกล้อง;;;;;SanDisk MicroSD Card SDHC Ultra Class10 32GB 80MB S SDSQUNS 032G GN3MN ;10 32 ความเร็ว 80 032 3 สำหรับ กล้องวงจรปิด กล้องติดรถยนต์ โทรศัพท์ มือถือ 
(2.4G-เขียว)✨<รับประกัน30วัน> รุ่นใหม่ USB WIFI 2.4GHz  ไดร์เวอร์ในตัว  🧿 ไม่ต้องใช้แผ่น;95.0;240;4.827586206896552;https://cf.shopee.co.th/file/bff416f94163893ecf0befd1d14213d7_tn;อุปกรณ์เน็ตเวิร์ค;https://shopee.co.th/(2.4G-เขียว)✨<รับประกัน30วัน>-รุ่นใหม่-USB-WIFI-2.4GHz--ไดร์เวอร์ในตัว--🧿-ไม่ต้องใช้แผ่น-i.134770309.5662318267;Shopee;;อุปกรณ์เชื่อมต่ออินเทอร์เน็ตและโปรแกรม;No Brand(ไม่มียี่ห้อ);1155;1694;จังหวัดราชบุรี;2.4G- 30 USB WIFI 2.4GHz ;2.4 -เขียว รับประกัน30วัน รุ่นใหม่ 2.4 ไดร์เวอร์ในตัว ไม่ต้องใช้แผ่น 
(K-001)✨รุ่นใหม่ ชุดดูดหมึก  💧 แก้ไขหมึกย้อนสาย ⚡หมึกไม่ออก  ใช้ได้ทั้งตลับ HP และ Canon ‼;80.0;576;4.839486356340289;https://cf.shopee.co.th/file/0ae1c7692282e7ae31e8f1ebac47b1a4_tn;ปริ้นเตอร์และอุปกรณ์เสริม;https://shopee.co.th/(K-001)✨รุ่นใหม่-ชุดดูดหมึก--💧-แก้ไขหมึกย้อนสาย-⚡หมึกไม่ออก--ใช้ได้ทั้งตลับ-HP-และ-Canon-‼-i.315713905.3364702387;Shopee;;อุปกรณ์เสริมคอมพิวเตอร์;;1323;2463;จังหวัดราชบุรี;K-001 HP Canon ;-001 รุ่นใหม่ ชุดดูดหมึก แก้ไขหมึกย้อนสาย หมึกไม่ออก ใช้ได้ทั้งตลับ และ 
(USB2LAN) แปลง USB3.0 TO LAN  Lan 10/100/1000  🌟Ethernet Adapter แปลง USB เป็นแลน 🚀;158.0;154;4.880952380952381;https://cf.shopee.co.th/file/1f2d53de33e8fe3325d34bd1f97f035f_tn;อุปกรณ์เน็ตเวิร์ค;https://shopee.co.th/(USB2LAN)-แปลง-USB3.0-TO-LAN--Lan-10/100/1000--🌟Ethernet-Adapter-แปลง-USB-เป็นแลน-🚀-i.134770309.5387886013;Shopee;;อุปกรณ์เชื่อมต่ออินเทอร์เน็ตและโปรแกรม;No Brand(ไม่มียี่ห้อ);325;698;จังหวัดราชบุรี;USB2LAN USB3.0 TO LAN Lan 10 100 1000 Ethernet Adapter USB ;2 แปลง 3.0 10 100 1000 แปลง เป็นแลน 
(ของแท้100%) Meago เมมโมรี่การ์ด 2GB 4GB 8GB 16GB 32GB 64GB SDHC/SDXC Class 10 UHS-I Micro SD Card;85.0;69;4.897435897435898;https://cf.shopee.co.th/file/781318cf439598566bf7848f784444cd_tn;เมมโมรี่การ์ด;https://shopee.co.th/(ของแท้100%)-Meago-เมมโมรี่การ์ด-2GB-4GB-8GB-16GB-32GB-64GB-SDHC/SDXC-Class-10-UHS-I-Micro-SD-Card-i.56956090.4440525279;Shopee;;อุปกรณ์จัดเก็บข้อมูล;No Brand(ไม่มียี่ห้อ);748;255;จังหวัดกรุงเทพมหานคร;100 Meago 2GB 4GB 8GB 16GB 32GB 64GB SDHC SDXC Class 10 UHS-I Micro SD Card ;ของแท้100 เมมโมรี่การ์ด 2 4 8 16 32 64 10 - 
(ของแท้100%) Yunteng YT-9928 / YT-2288  3IN1 - ขาตั้งพร้อมไม้เซลฟี่ และ รีโมทชัตเตอร์;259.0;2898;4.7182095625635805;https://cf.shopee.co.th/file/1f075c8d3668a0f68adb3e1b2dfc787c_tn;อุปกรณ์เสริมมือถือ;https://shopee.co.th/(ของแท้100%)-Yunteng-YT-9928-/-YT-2288--3IN1---ขาตั้งพร้อมไม้เซลฟี่-และ-รีโมทชัตเตอร์-i.4155820.1182540271;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;;8331;669;จังหวัดกรุงเทพมหานคร;100 Yunteng YT-9928 YT-2288 3IN1 - ;ของแท้100 -9928 -2288 3 1 - ขาตั้งพร้อมไม้เซลฟี่ และ รีโมทชัตเตอร์ 
(ของใหม่)ซิงค์ พัดลม ซีพียู อินเทล Cpu fan intel  สำหรับ 1150 1151 1155 1156 intel i3 i5 i7;99.0;223;4.800362976406533;https://cf.shopee.co.th/file/2d4db03834c3083bf88db0a027d17fe0_tn;ชิ้นส่วนคอมพิวเตอร์;https://shopee.co.th/(ของใหม่)ซิงค์-พัดลม-ซีพียู-อินเทล-Cpu-fan-intel--สำหรับ-1150-1151-1155-1156-intel-i3-i5-i7-i.255438201.9137261061;Shopee;;ชิ้นส่วนคอมพิวเตอร์;;2099;1694;จังหวัดสมุทรปราการ;Cpu fan intel 1150 1151 1155 1156 intel i3 i5 i7 ;ของใหม่ ซิงค์ พัดลม ซีพียู อินเทล สำหรับ 1150 1151 1155 1156 3 5 7 
